property_url;broker;district;price;type;city;state;ref;category;area;lat;long;num_bedroom;num_bathroom;num_garage
https://www.silvioiwata.com.br/imovel/3620005479/apartamento-a-venda/maringa-pr-jd-santa-rosa ;Silvio Iwata;Jd Santa Rosa;R$ 380.000,00;;Maringá;PR;;Apartamento;54,54 m²;-23.4540361;-51.9538488;2;1;1
https://www.silvioiwata.com.br/imovel/3620005526/casa-a-venda/maringa-pr-pq-res-aeroporto ;Silvio Iwata;;R$ 380.000,00;;Maringá;PR;;Casa;121,32 m²;-23.4392763;-51.89874229999999;3.0;2;2
https://www.silvioiwata.com.br/imovel/3620005031/apartamento-a-venda/maringa-pr-jd-ipanema ;Silvio Iwata;Jd Ipanema;R$ 385.000,00;;Maringá;PR;;Apartamento;55,80 m²;-23.4558429;-51.9238772;2;1;1
https://www.silvioiwata.com.br/imovel/3620004416/apartamento-a-venda/maringa-pr-zona-08 ;Silvio Iwata;Zona 08;R$ 390.000,00;;Maringá;PR;;Apartamento;46,00 m²;-23.4419124;-51.9148523;2;1;1
https://www.silvioiwata.com.br/imovel/3620004659/casa-a-venda/maringa-pr-jd-monte-rei ;Silvio Iwata;;R$ 390.000,00;;Maringá;PR;;Casa;101,00 m²;-23.3789857;-51.9529188;3.0;2;1
https://www.silvioiwata.com.br/imovel/3620005012/apartamento-a-venda/maringa-pr-jd-aclimacao ;Silvio Iwata;Jd Aclimação;R$ 390.000,00;;Maringá;PR;;Apartamento;51,77 m²;-23.4480032;-51.9201013;2;1;1
https://www.silvioiwata.com.br/imovel/3620005121/apartamento-a-venda/maringa-pr-jd-santa-rosa ;Silvio Iwata;Jd Santa Rosa;R$ 390.000,00;;Maringá;PR;;Apartamento;54,54 m²;-23.4540361;-51.9538488;2;1;1
https://www.silvioiwata.com.br/imovel/3620005457/apartamento-a-venda/maringa-pr-jd-aclimacao ;Silvio Iwata;Jd Aclimação;R$ 390.000,00;;Maringá;PR;;Apartamento;51,77 m²;-23.4448735;-51.9181273;2;1;1
https://www.silvioiwata.com.br/imovel/3620005521/apartamento-a-venda/maringa-pr-vl-santo-antonio ;Silvio Iwata;Vl Santo Antonio;R$ 390.000,00;;Maringá;PR;;Apartamento;101,82 m²;-23.4150774;-51.9319383;3.0;2;1
https://www.silvioiwata.com.br/imovel/3620004938/casa-a-venda/maringa-pr-pq-das-grevileas ;Silvio Iwata;;R$ 398.000,00;;Maringá;PR;;Casa;142,52 m²;-23.3857435;-51.9285563;3.0;2;2
https://www.silvioiwata.com.br/imovel/3620005199/casa-a-venda/maringa-pr-jd-sao-silvestre ;Silvio Iwata;;R$ 399.000,00;;Maringá;PR;;Casa;99,07 m²;-23.4549425;-51.9112132;3.0;2;1
https://www.silvioiwata.com.br/imovel/3620005467/apartamento-a-venda/maringa-pr-zona-07 ;Silvio Iwata;Zona 07;R$ 399.000,00;;Maringá;PR;;Apartamento;112,83 m²;-23.4092416;-51.9341703;3.0;2;1
https://www.silvioiwata.com.br/imovel/3620005348/apartamento-kitnet-a-venda/maringa-pr-jd-aclimacao ;Silvio Iwata;Jd Aclimação;R$ 399.900,00;;Maringá;PR;;Apartamento Kitnet;33,00 m²;-23.446965;-51.9127155;1;1;1
https://www.silvioiwata.com.br/imovel/3620005144/apartamento-a-venda/maringa-pr-vl-bosque ;Silvio Iwata;Vl Bosque;R$ 399.999,00;;Maringá;PR;;Apartamento;59,56 m²;-23.4339059;-51.9309995;2;1;1
https://www.silvioiwata.com.br/imovel/3620004675/casa-a-venda/maringa-pr-pq-industrial ;Silvio Iwata;;R$ 400.000,00;;Maringá;PR;;Casa;84,00 m²;-23.4430751;-51.9726207;3;2;3
https://www.silvioiwata.com.br/imovel/3620005059/casa-a-venda/maringa-pr-pq-hortencia ;Silvio Iwata;;R$ 400.000,00;;Maringá;PR;;Casa;111,96 m²;-23.3991971;-51.9735518;5.0;3;2
https://www.silvioiwata.com.br/imovel/3620005116/casa-a-venda/floresta-pr-jd-nova-floresta ;Silvio Iwata;;R$ 400.000,00;;Floresta;PR;;Casa;89,93 m²;-23.6127719;-52.0798509;3.0;2;2
https://www.silvioiwata.com.br/imovel/3620005176/casa-a-venda/marialva-pr-jd-alto-cafezal ;Silvio Iwata;;R$ 400.000,00;;Marialva;PR;;Casa;225,00 m²;-23.4856611;-51.7935562;5;3;1
https://www.silvioiwata.com.br/imovel/3620005486/terreno-a-venda/maringa-pr-jd-alvorada ;Silvio Iwata;;R$ 400.000,00;;Maringá;PR;;Terreno;525,00 m²;-23.4018655;-51.9158438;;;
https://www.silvioiwata.com.br/imovel/3620005563/apartamento-a-venda/maringa-pr-vl-marumby ;Silvio Iwata;Vl Marumby;R$ 400.000,00;;Maringá;PR;;Apartamento;57,18 m²;-23.4502633;-51.9258448;2;1;2
https://www.silvioiwata.com.br/imovel/3620004326/apartamento-a-venda/maringa-pr-jd-aclimacao ;Silvio Iwata;Jd Aclimação;R$ 415.363,00;;Maringá;PR;;Apartamento;33,00 m²;-23.446965;-51.9127155;1;1;1
https://www.silvioiwata.com.br/imovel/3620004717/apartamento-a-venda/londrina-pr-vl-larsen-1 ;Silvio Iwata;Vl Larsen 1;R$ 419.000,00;;Londrina;PR;;Apartamento;65,86 m²;-23.3219524;-51.155745;3.0;2;2
https://www.silvioiwata.com.br/imovel/3620004610/terreno-a-venda/maringa-pr-bom-jd ;Silvio Iwata;;R$ 420.000,00;;Maringá;PR;;Terreno;400,00 m²;-23.4109106;-51.8818768;;;
https://www.silvioiwata.com.br/imovel/3620004893/casa-a-venda/maringa-pr-vl-esperanca ;Silvio Iwata;;R$ 428.000,00;;Maringá;PR;;Casa;143,60 m²;-23.3996031;-51.9440122;3.0;2;1
https://www.silvioiwata.com.br/imovel/3620005312/casa-a-venda/maringa-pr-cj-joao-de-barro-champagnat ;Silvio Iwata;;R$ 429.000,00;;Maringá;PR;;Casa;104,71 m²;-23.3974974;-51.8895264;3.0;2;2
https://www.silvioiwata.com.br/imovel/3620005314/casa-a-venda/maringa-pr-cj-joao-de-barro-champagnat ;Silvio Iwata;;R$ 429.000,00;;Maringá;PR;;Casa;102,41 m²;-23.397425966857455;-51.88964977486878;3.0;2;2
https://www.silvioiwata.com.br/imovel/3620004415/casa-a-venda/maringa-pr-vl-esperanca ;Silvio Iwata;;R$ 430.000,00;;Maringá;PR;;Casa;170,00 m²;-23.3993901;-51.9427792;5.0;3;2
https://www.silvioiwata.com.br/imovel/3620005254/apartamento-a-venda/maringa-pr-zona-08 ;Silvio Iwata;Zona 08;R$ 430.000,00;;Maringá;PR;;Apartamento;54,39 m²;-23.4349544;-51.9114688;2;1;1
https://www.silvioiwata.com.br/imovel/3620005498/casa-a-venda/maringa-pr-jd-imperial ;Silvio Iwata;;R$ 430.000,00;;Maringá;PR;;Casa;114,60 m²;-23.3936729;-51.9323871;3.0;2;1
https://www.silvioiwata.com.br/imovel/3620005522/casa-a-venda/maringa-pr-jd-imperial-ii ;Silvio Iwata;;R$ 430.000,00;;Maringá;PR;;Casa;167,03 m²;-23.3925689;-51.94249569999999;2;1;4
https://www.silvioiwata.com.br/imovel/3620005601/casa-a-venda/maringa-pr-jd-sao-jorge ;Silvio Iwata;;R$ 430.000,00;;Maringá;PR;;Casa;80,00 m²;-23.39983;-51.9630346;2;1;2
https://www.silvioiwata.com.br/imovel/3620005613/casa-a-venda/maringa-pr-jd-sao-jorge ;Silvio Iwata;;R$ 430.000,00;;Maringá;PR;;Casa;;-23.39983;-51.9630346;2;;1
https://www.silvioiwata.com.br/imovel/3620005230/casa-a-venda/maringa-pr-pq-palmeiras ;Silvio Iwata;;R$ 440.000,00;;Maringá;PR;;Casa;208,28 m²;-23.3837994;-51.9337543;4;2;3
https://www.silvioiwata.com.br/imovel/3620005223/casa-a-venda/maringa-pr-jd-campos ;Silvio Iwata;;R$ 445.000,00;;Maringá;PR;;Casa;109,08 m²;-23.3757835;-51.9652952;3.0;2;2
https://www.silvioiwata.com.br/imovel/3620005260/casa-a-venda/maringa-pr-jd-lucianopolis ;Silvio Iwata;;R$ 445.000,00;;Maringá;PR;;Casa;99,78 m²;-23.4078646;-51.9625093;3.0;2;1
https://www.silvioiwata.com.br/imovel/3620004186/terreno-a-venda/marialva-pr-centro ;Silvio Iwata;;R$ 450.000,00;;Marialva;PR;;Terreno;657,00 m²;-23.484649;-51.791594;;;
https://www.silvioiwata.com.br/imovel/3620004192/terreno-em-condominio-a-venda/marialva-pr-cj-hab-renato-hungari ;Silvio Iwata;Cj Hab Renato Hungari;R$ 450.000,00;;Marialva;PR;;Terreno em Condomínio;570,00 m²;-23.4856611;-51.7935562;;;
https://www.silvioiwata.com.br/imovel/3620004241/casa-a-venda/maringa-pr-cj-hab-requiao ;Silvio Iwata;;R$ 450.000,00;;Maringá;PR;;Casa;100,00 m²;-23.403526;-51.874817;3.0;2;2
https://www.silvioiwata.com.br/imovel/3620004349/terreno-a-venda/maringa-pr-jd-munique ;Silvio Iwata;;R$ 450.000,00;;Maringá;PR;;Terreno;455,00 m²;-23.3724075;-51.9632212;;;
https://www.silvioiwata.com.br/imovel/3620004566/casa-a-venda/maringa-pr-jd-santa-rosa ;Silvio Iwata;;R$ 450.000,00;;Maringá;PR;;Casa;150,00 m²;-23.4529817;-51.9574426;3.0;2;2
https://www.silvioiwata.com.br/imovel/3620004685/apartamento-a-venda/maringa-pr-zona-08 ;Silvio Iwata;Zona 08;R$ 450.000,00;;Maringá;PR;;Apartamento;66,00 m²;-23.4337393;-51.9210494;2.0;2;2
https://www.silvioiwata.com.br/imovel/3620004935/sala-comercial-a-venda/maringa-pr-zona-05 ;Silvio Iwata;;R$ 450.000,00;;Maringá;PR;;Sala Comercial;91,26 m²;-23.4238313;-51.9581537;1;2;
https://www.silvioiwata.com.br/imovel/3620005179/apartamento-a-venda/maringa-pr-jd-novo-horizonte ;Silvio Iwata;Jd Novo Horizonte;R$ 450.000,00;;Maringá;PR;;Apartamento;80,01 m²;-23.4385412;-51.9324865;3.0;2;1
https://www.silvioiwata.com.br/imovel/3620005321/apartamento-a-venda/maringa-pr-zona-02 ;Silvio Iwata;Zona 02;R$ 450.000,00;;Maringá;PR;;Apartamento;74,15 m²;-23.4396792;-51.939768;2.0;2;1
https://www.silvioiwata.com.br/imovel/3620005328/apartamento-a-venda/maringa-pr-zona-02 ;Silvio Iwata;Zona 02;R$ 450.000,00;;Maringá;PR;;Apartamento;74,15 m²;-23.4396792;-51.939768;2.0;2;1
https://www.silvioiwata.com.br/imovel/3620005427/casa-a-venda/maringa-pr-jd-italia-ii ;Silvio Iwata;;R$ 450.000,00;;Maringá;PR;;Casa;105,80 m²;-23.4536194;-51.94656639999999;3.0;2;2
https://www.silvioiwata.com.br/imovel/3620005455/casa-a-venda/maringa-pr-jd-imperial-ii ;Silvio Iwata;;R$ 450.000,00;;Maringá;PR;;Casa;99,31 m²;-23.3920524;-51.9398875;2.0;2;2
https://www.silvioiwata.com.br/imovel/3620005510/casa-a-venda/maringa-pr-jd-paris ;Silvio Iwata;;R$ 450.000,00;;Maringá;PR;;Casa;99,90 m²;-23.386365;-51.9478762;3.0;2;1
https://www.silvioiwata.com.br/imovel/3620005511/apartamento-a-venda/itapema-sc-centro ;Silvio Iwata;Centro;R$ 450.000,00*;;Itapema;SC;;Apartamento;69,00 m²;-27.0965505;-48.6164234;2;3;1
https://www.silvioiwata.com.br/imovel/3620005540/casa-a-venda/maringa-pr-jd-diamante ;Silvio Iwata;;R$ 450.000,00;;Maringá;PR;;Casa;90,81 m²;-23.3718981;-51.9394309;3.0;2;2
https://www.silvioiwata.com.br/imovel/3620005628/terreno-comercial-a-venda/maringa-pr-jd-bertioga ;Silvio Iwata;;R$ 450.000,00;;Maringá;PR;;Terreno Comercial;450,78 m²;-23.457987;-51.9524672;;;
https://www.silvioiwata.com.br/imovel/3620004583/terreno-comercial-a-venda/maringa-pr-jd-brasil ;Silvio Iwata;;R$ 460.000,00;;Maringá;PR;;Terreno Comercial;357,00 m²;-23.3898806;-51.948747;;;
https://www.silvioiwata.com.br/imovel/3620004632/apartamento-a-venda/maringa-pr-zona-01-centro ;Silvio Iwata;Zona 01 Centro;R$ 460.000,00;;Maringá;PR;;Apartamento;35,00 m²;-23.4213847;-51.9384869;1;2;1
https://www.silvioiwata.com.br/imovel/3620004831/casa-a-venda/maringa-pr-cj-res-cidade-alta ;Silvio Iwata;;R$ 469.000,00;;Maringá;PR;;Casa;181,89 m²;-23.4664412;-51.9177658;4.0;4;3
https://www.silvioiwata.com.br/imovel/3620004481/apartamento-a-venda/maringa-pr-zona-06 ;Silvio Iwata;Zona 06;R$ 470.000,00;;Maringá;PR;;Apartamento;53,00 m²;-23.4232112;-51.9600708;2.0;2;1
https://www.silvioiwata.com.br/imovel/3620004737/casa-a-venda/maringa-pr-zona-08 ;Silvio Iwata;;R$ 470.000,00;;Maringá;PR;;Casa;159,97 m²;-23.4209995;-51.9330558;4.0;3;2
https://www.silvioiwata.com.br/imovel/3620004669/terreno-comercial-a-venda/maringa-pr-jd-guapore ;Silvio Iwata;;R$ 471.000,00;;Maringá;PR;;Terreno Comercial;392,00 m²;-23.4585496;-51.9352528;;;
https://www.silvioiwata.com.br/imovel/3620004580/terreno-comercial-a-venda/maringa-pr-jd-brasil ;Silvio Iwata;;R$ 480.000,00;;Maringá;PR;;Terreno Comercial;371,00 m²;-23.3898157;-51.9488507;;;
https://www.silvioiwata.com.br/imovel/3620004617/casa-a-venda/maringa-pr-jd-alvorada ;Silvio Iwata;;R$ 480.000,00;;Maringá;PR;;Casa;154,00 m²;-23.3974587;-51.9211728;4.0;2;4
https://www.silvioiwata.com.br/imovel/3620004857/terreno-a-venda/maringa-pr-vl-marumby ;Silvio Iwata;;R$ 480.000,00;;Maringá;PR;;Terreno;475,53 m²;-23.4470946;-51.925273;;;
https://www.silvioiwata.com.br/imovel/3620005170/terreno-a-venda/maringa-pr-jd-guapore ;Silvio Iwata;;R$ 480.000,00;;Maringá;PR;;Terreno;406,60 m²;-23.4434175;-51.9563629;;;
https://www.silvioiwata.com.br/imovel/3620004757/apartamento-a-venda/maringa-pr-zona-07 ;Silvio Iwata;Zona 07;R$ 485.000,00;;Maringá;PR;;Apartamento;65,92 m²;-23.4144593;-51.9297018;2.0;2;1
https://www.silvioiwata.com.br/imovel/3620005516/terreno-em-condominio-a-venda/maringa-pr-jd-paraiso ;Silvio Iwata;Jd Paraíso;R$ 485.000,00;;Maringá;PR;;Terreno em Condomínio;350,00 m²;-23.483411;-51.9150264;;;
https://www.silvioiwata.com.br/imovel/3620004338/sobrado-a-venda/maringa-pr-zona-07 ;Silvio Iwata;;R$ 490.000,00;;Maringá;PR;;Sobrado;129,98 m²;-23.41567;-51.9497659;2.0;2;2
https://www.silvioiwata.com.br/imovel/3620004391/terreno-em-condominio-a-venda/maringa-pr-jd-paraiso ;Silvio Iwata;Jd Paraíso;R$ 490.000,00;;Maringá;PR;;Terreno em Condomínio;300,00 m²;-23.4705882;-51.9110593;;;
https://www.silvioiwata.com.br/imovel/3620004629/apartamento-a-venda/maringa-pr-zona-07 ;Silvio Iwata;Zona 07;R$ 490.000,00;;Maringá;PR;;Apartamento;118,00 m²;-23.4150384;-51.9447349;3.0;2;1
https://www.silvioiwata.com.br/imovel/3620004682/terreno-em-condominio-a-venda/marialva-pr-viva-home-resort ;Silvio Iwata;Vivá Home Resort;R$ 490.000,00;;Marialva;PR;;Terreno em Condomínio;300,00 m²;-23.4711401;-51.911325;;;
https://www.silvioiwata.com.br/imovel/3620004399/casa-a-venda/maringa-pr-jd-imperio-do-sol ;Silvio Iwata;;R$ 495.000,00;;Maringá;PR;;Casa;105,00 m²;-23.3817963;-51.96009;3.0;2;2
https://www.silvioiwata.com.br/imovel/3620005395/apartamento-a-venda/maringa-pr-vl-bosque ;Silvio Iwata;Vl Bosque;R$ 495.000,00;;Maringá;PR;;Apartamento;58,02 m²;-23.4380954;-51.9242205;2;1;1
https://www.silvioiwata.com.br/imovel/3620005527/apartamento-a-venda/maringa-pr-vl-nova ;Silvio Iwata;Vl Nova;R$ 495.000,00;;Maringá;PR;;Apartamento;69,97 m²;-23.4232336;-51.90472519999999;3.0;2;1
https://www.silvioiwata.com.br/imovel/3620004576/apartamento-a-venda/maringa-pr-zona-08 ;Silvio Iwata;Zona 08;R$ 498.000,00;;Maringá;PR;;Apartamento;61,00 m²;-23.4337393;-51.9210494;2.0;2;2
https://www.silvioiwata.com.br/imovel/3620004541/chacara-a-venda/maringa-pr-distrito-de-iguatemi-iguatemi ;Silvio Iwata;;R$ 499.000,00;;Maringá;PR;;Chácara;1.000,00 m2;-23.5243751;-52.0508207;;;
https://www.silvioiwata.com.br/imovel/3620004963/casa-a-venda/maringa-pr-jd-universo ;Silvio Iwata;;R$ 499.000,00;;Maringá;PR;;Casa;167,77 m²;-23.4569699;-51.9482303;3.0;3;
https://www.silvioiwata.com.br/imovel/3620004498/terreno-a-venda/maringa-pr-jd-guapore ;Silvio Iwata;;R$ 500.000,00;;Maringá;PR;;Terreno;407,00 m²;-23.4434175;-51.9563629;;;
https://www.silvioiwata.com.br/imovel/3620004861/apartamento-a-venda/maringa-pr-jd-aclimacao ;Silvio Iwata;Jd Aclimação;R$ 500.000,00;;Maringá;PR;;Apartamento;64,00 m²;-23.4456287;-51.9160261;3.0;2;1
https://www.silvioiwata.com.br/imovel/3620005169/terreno-a-venda/maringa-pr-jd-guapore ;Silvio Iwata;;R$ 500.000,00;;Maringá;PR;;Terreno;416,00 m²;-23.4434175;-51.9563629;;;
https://www.silvioiwata.com.br/imovel/3620005345/terreno-a-venda/maringa-pr-jd-universo ;Silvio Iwata;;R$ 500.000,00;;Maringá;PR;;Terreno;300,37 m²;-23.4519484;-51.9498802;;;
https://www.silvioiwata.com.br/imovel/3620004363/apartamento-a-venda/maringa-pr-zona-06 ;Silvio Iwata;Zona 06;R$ 505.679,00;;Maringá;PR;;Apartamento;71,00 m²;-23.4232112;-51.9600708;2.0;2;
https://www.silvioiwata.com.br/imovel/3620004366/apartamento-a-venda/maringa-pr-zona-06 ;Silvio Iwata;Zona 06;R$ 509.000,00;;Maringá;PR;;Apartamento;71,00 m²;-23.4232112;-51.9600708;2.0;2;1
https://www.silvioiwata.com.br/imovel/3620004565/terreno-em-condominio-a-venda/sarandi-pr-ecovalley-ecologic-city ;Silvio Iwata;Ecovalley Ecologic City;R$ 510.000,00;;Sarandi;PR;;Terreno em Condomínio;350,00 m²;-23.4791032;-51.9123209;;;
https://www.silvioiwata.com.br/imovel/3620004762/casa-a-venda/maringa-pr-jd-freitas ;Silvio Iwata;;R$ 520.000,00;;Maringá;PR;;Casa;97,00 m²;-23.4209995;-51.9330558;3.0;2;2
https://www.silvioiwata.com.br/imovel/3620005606/apartamento-a-venda/maringa-pr-zona-08 ;Silvio Iwata;Zona 08;R$ 520.000,00;;Maringá;PR;;Apartamento;46,22 m²;-23.4349361;-51.9109103;1;2;1
https://www.silvioiwata.com.br/imovel/3620004847/terreno-a-venda/maringa-pr-pq-taruma ;Silvio Iwata;;R$ 530.000,00;;Maringá;PR;;Terreno;1.500,00 m²;-23.4684708;-51.9316338;;;
https://www.silvioiwata.com.br/imovel/3620004170/apartamento-a-venda/maringa-pr-zona-03 ;Silvio Iwata;Zona 03;R$ 537.285,00;;Maringá;PR;;Apartamento;63,00 m²;-23.4303169;-51.9242674;2.0;2;1
https://www.silvioiwata.com.br/imovel/3620005481/casa-a-venda/maringa-pr-jd-novo-oasis ;Silvio Iwata;;R$ 539.000,00;;Maringá;PR;;Casa;103,35 m²;-23.4068696;-51.8964463;3.0;2;1
https://www.silvioiwata.com.br/imovel/3620004978/apartamento-a-venda/maringa-pr-zona-01-centro ;Silvio Iwata;Zona 01 Centro;R$ 540.000,00;;Maringá;PR;;Apartamento;115,66 m²;-23.424549;-51.9353875;3.0;3;1
https://www.silvioiwata.com.br/imovel/3620005382/apartamento-a-venda/maringa-pr-galeao ;Silvio Iwata;Galeão;R$ 540.000,00;;Maringá;PR;;Apartamento;78,56 m²;-23.4554748;-51.9194588;3.0;2;1
https://www.silvioiwata.com.br/imovel/3620004350/apartamento-a-venda/maringa-pr-zona-07 ;Silvio Iwata;Zona 07;R$ 549.220,00;;Maringá;PR;;Apartamento;66,00 m²;-23.4170561;-51.9482956;2.0;2;1
https://www.silvioiwata.com.br/imovel/3620004231/terreno-a-venda/marialva-pr-centro ;Silvio Iwata;;R$ 550.000,00;;Marialva;PR;;Terreno;818,00 m²;-23.484378;-51.791581;;;
https://www.silvioiwata.com.br/imovel/3620004306/terreno-a-venda/maringa-pr-jd-tropical ;Silvio Iwata;;R$ 550.000,00;;Maringá;PR;;Terreno;985,00 m²;-23.3983362;-51.9606964;;;
https://www.silvioiwata.com.br/imovel/3620004436/casa-a-venda/maringa-pr-zona-07 ;Silvio Iwata;;R$ 550.000,00;;Maringá;PR;;Casa;142,00 m²;-23.436259;-51.9364279;9;3;4
https://www.silvioiwata.com.br/imovel/3620004892/apartamento-a-venda/maringa-pr-zona-03 ;Silvio Iwata;Zona 03;R$ 550.000,00;;Maringá;PR;;Apartamento;78,68 m²;-23.4299593;-51.9230213;3.0;2;2
https://www.silvioiwata.com.br/imovel/3620004939/apartamento-a-venda/maringa-pr-zona-07 ;Silvio Iwata;Zona 07;R$ 550.000,00;;Maringá;PR;;Apartamento;114,13 m²;-23.4144593;-51.9297018;3.0;3;1
https://www.silvioiwata.com.br/imovel/3620004955/casa-a-venda/maringa-pr-jd-colina-verde-ii ;Silvio Iwata;;R$ 550.000,00;;Maringá;PR;;Casa;188,00 m²;-23.3959408;-51.88466;3.0;3;3
https://www.silvioiwata.com.br/imovel/3620005145/apartamento-a-venda/maringa-pr-vl-nova ;Silvio Iwata;Vl Nova;R$ 550.000,00;;Maringá;PR;;Apartamento;82,03 m²;-23.4260347;-51.9042773;3.0;2;1
https://www.silvioiwata.com.br/imovel/3620005463/apartamento-kitnet-a-venda/maringa-pr-zona-02 ;Silvio Iwata;Zona 02;R$ 550.000,00;;Maringá;PR;;Apartamento Kitnet;29,16 m²;-23.4380872;-51.9395663;1;1;
https://www.silvioiwata.com.br/imovel/3620005307/apartamento-a-venda/maringa-pr-zona-02 ;Silvio Iwata;Zona 02;R$ 560.000,00;;Maringá;PR;;Apartamento;74,15 m²;-23.4396792;-51.939768;3.0;2;1
https://www.silvioiwata.com.br/imovel/3620005308/apartamento-a-venda/maringa-pr-zona-02 ;Silvio Iwata;Zona 02;R$ 560.000,00;;Maringá;PR;;Apartamento;74,15 m²;-23.4396792;-51.939768;3.0;2;1
https://www.silvioiwata.com.br/imovel/3620005587/casa-a-venda/maringa-pr-cj-hab-hermann-moraes-barros ;Silvio Iwata;;R$ 560.000,00;;Maringá;PR;;Casa;85,00 m²;-23.379366;-51.9391297;4.0;2;1
https://www.silvioiwata.com.br/imovel/3620004487/casa-a-venda/maringa-pr-jd-itaipu ;Silvio Iwata;;R$ 565.000,00;;Maringá;PR;;Casa;140,00 m²;-23.450353;-51.9801873;3.0;3;5
https://www.silvioiwata.com.br/imovel/3620004738/sobrado-a-venda/maringa-pr-jd-america ;Silvio Iwata;;R$ 565.000,00;;Maringá;PR;;Sobrado;159,00 m²;-23.4209995;-51.9330558;3.0;3;2
https://www.silvioiwata.com.br/imovel/3620004941/apartamento-a-venda/maringa-pr-vl-bosque ;Silvio Iwata;Vl Bosque;R$ 570.000,00;;Maringá;PR;;Apartamento;90,86 m²;-23.4343499;-51.9292818;3.0;2;1
https://www.silvioiwata.com.br/imovel/3620005445/apartamento-a-venda/maringa-pr-zona-03 ;Silvio Iwata;Zona 03;R$ 570.000,00;;Maringá;PR;;Apartamento;69,90 m²;-23.4248992;-51.9261211;2.0;2;1
https://www.silvioiwata.com.br/imovel/3620005068/terreno-em-condominio-a-venda/maringa-pr-jd-paraiso ;Silvio Iwata;Jd Paraíso;R$ 575.000,00;;Maringá;PR;;Terreno em Condomínio;475,63 m²;-23.4725975;-51.9121722;;;
https://www.silvioiwata.com.br/imovel/3620005304/apartamento-a-venda/maringa-pr-zona-08 ;Silvio Iwata;Zona 08;R$ 575.000,00;;Maringá;PR;;Apartamento;46,22 m²;-23.4349361;-51.9109103;1;2;1
https://www.silvioiwata.com.br/imovel/3620005615/casa-a-venda/maringa-pr-pq-palmeiras ;Silvio Iwata;;R$ 579.000,00;;Maringá;PR;;Casa;112,69 m²;-23.3837328;-51.9405722;2.0;2;2
https://www.silvioiwata.com.br/imovel/3620005196/terreno-a-venda/maringa-pr-jd-guapore ;Silvio Iwata;;R$ 580.000,00;;Maringá;PR;;Terreno;485,00 m²;-23.4434175;-51.9563629;;;
https://www.silvioiwata.com.br/imovel/3620004589/casa-a-venda/maringa-pr-jd-munique ;Silvio Iwata;;R$ 590.000,00;;Maringá;PR;;Casa;144,00 m²;-23.372004;-51.9602816;3.0;3;2
https://www.silvioiwata.com.br/imovel/3620005392/casa-a-venda/maringa-pr-vl-marumby ;Silvio Iwata;;R$ 590.000,00;;Maringá;PR;;Casa;144,76 m²;-23.4466008;-51.9299198;3.0;2;2
https://www.silvioiwata.com.br/imovel/3620004713/apartamento-a-venda/maringa-pr-zona-08 ;Silvio Iwata;Zona 08;R$ 591.000,00;;Maringá;PR;;Apartamento;68,00 m²;-23.4337393;-51.9210494;2.0;1;1
https://www.silvioiwata.com.br/imovel/3620005152/terreno-a-venda/maringa-pr-zona-08 ;Silvio Iwata;;R$ 595.000,00;;Maringá;PR;;Terreno;546,10 m²;-23.4318095;-51.9096367;;;
https://www.silvioiwata.com.br/imovel/3620004333/apartamento-a-venda/maringa-pr-zona-07 ;Silvio Iwata;Zona 07;R$ 597.473,00;;Maringá;PR;;Apartamento;73,00 m²;-23.4170561;-51.9482956;3.0;2;1
https://www.silvioiwata.com.br/imovel/3620005270/apartamento-a-venda/maringa-pr-zona-07 ;Silvio Iwata;Zona 07;R$ 597.473,00;;Maringá;PR;;Apartamento;73,00 m²;-23.4170561;-51.9482956;3.0;2;1
https://www.silvioiwata.com.br/imovel/3620004694/apartamento-a-venda/maringa-pr-zona-08 ;Silvio Iwata;Zona 08;R$ 598.000,00;;Maringá;PR;;Apartamento;68,00 m²;-23.4337393;-51.9210494;2.0;2;1
https://www.silvioiwata.com.br/imovel/3620005442/sobrado-a-venda/maringa-pr-jd-everest ;Silvio Iwata;;R$ 598.000,00;;Maringá;PR;;Sobrado;206,10 m²;-23.4047986;-51.97438589999999;3.0;2;2
https://www.silvioiwata.com.br/imovel/3620004423/casa-a-venda/maringa-pr-jd-vitoria ;Silvio Iwata;;R$ 599.000,00;;Maringá;PR;;Casa;147,32 m²;-23.3851097;-51.9446035;3.0;3;2
https://www.silvioiwata.com.br/imovel/3620005438/sobrado-a-venda/maringa-pr-cj-res-ney-braga ;Silvio Iwata;;R$ 599.000,00;;Maringá;PR;;Sobrado;172,98 m²;-23.3994945;-51.9733372;3.0;2;1
https://www.silvioiwata.com.br/imovel/3620005502/sobrado-a-venda/maringa-pr-jd-alvorada ;Silvio Iwata;;R$ 599.000,00;;Maringá;PR;;Sobrado;180,77 m²;-23.3984387;-51.9218757;3.0;2;2
https://www.silvioiwata.com.br/imovel/3620004228/terreno-a-venda/maringa-pr-zona-07 ;Silvio Iwata;;R$ 600.000,00;;Maringá;PR;;Terreno;600,00 m²;-23.4094494;-51.9468457;;;
https://www.silvioiwata.com.br/imovel/3620005313/terreno-a-venda/maringa-pr-vl-morangueira ;Silvio Iwata;;R$ 600.000,00;;Maringá;PR;;Terreno;2.583,78 m²;-23.4120379;-51.9068575;;;
